trade_id,date,direction,signal_bar_time,signal_bar_number,entry_time,entry_bar_number,exit_time,exit_bar_number,entry_price,exit_price,stop_loss,target,exit_reason,pnl_points,pnl_amount,bars_held,lots,signal_bar_range,signal_bar_body_ratio,signal_bar_close_position
333,2024-08-29,LONG,09:20,2,09:30,4,09:45,7,25054.35,25077.35,25025.5,25078.35,TARGET,23.0,1645.0,3,1,23.85,0.9119,1.0
334,2024-09-03,SHORT,09:45,7,09:55,9,13:00,46,25256.7,25279.4,25278.4,25232.7,STOP_LOSS,-22.7,-1782.5,37,1,16.7,0.5299,0.1407
335,2024-09-05,SHORT,10:20,14,10:30,16,10:35,17,25191.6,25168.6,25214.8,25167.6,TARGET,23.0,1645.0,1,1,18.2,0.6841,0.0385
336,2024-09-06,LONG,10:20,14,10:30,16,10:35,17,24939.1,24896.8,24903.1,24984.45,FT_FAILURE,-42.3,-3252.5,1,1,46.35,0.5879,1.0
337,2024-09-09,LONG,09:35,5,09:45,7,10:05,11,24850.2,24813.2,24814.2,24898.55,STOP_LOSS,-37.0,-2855.0,4,1,49.35,0.7214,0.8926
338,2024-09-10,SHORT,09:45,7,09:55,9,10:55,21,24928.95,24965.95,24964.95,24892.55,STOP_LOSS,-37.0,-2855.0,12,1,37.4,0.7995,0.1377
339,2024-09-11,LONG,10:10,12,10:20,14,10:40,18,25059.4,25089.35,25023.4,25090.35,TARGET,29.95,2166.25,4,1,31.95,0.939,0.9859
340,2024-09-16,LONG,09:30,4,09:40,6,09:45,7,25419.9,25442.9,25394.75,25443.9,TARGET,23.0,1645.0,1,1,20.15,0.9007,0.9007
341,2024-09-16,SHORT,09:50,8,10:00,10,10:40,18,25415.1,25392.1,25436.2,25391.1,TARGET,23.0,1645.0,8,1,16.1,0.8665,0.1335
342,2024-09-17,LONG,09:25,3,09:35,5,09:55,9,25386.15,25359.65,25360.65,25410.15,STOP_LOSS,-26.5,-2067.5,4,1,20.5,0.7122,0.7927
343,2024-09-17,LONG,10:00,10,10:10,12,10:40,18,25380.0,25403.0,25353.5,25404.0,TARGET,23.0,1645.0,6,1,21.5,0.5186,0.9209
344,2024-09-18,LONG,09:20,2,09:35,5,10:40,18,25421.15,25447.7,25387.6,25448.7,TARGET,26.55,1911.25,13,1,28.55,0.7636,0.8827
345,2024-09-23,SHORT,10:10,12,10:20,14,10:35,17,25892.5,25869.5,25917.15,25868.5,TARGET,23.0,1645.0,3,1,19.65,0.9135,0.0789
346,2024-09-24,LONG,09:40,6,09:50,8,11:20,26,25962.05,25928.15,25929.15,25988.95,STOP_LOSS,-33.9,-2622.5,18,1,27.9,0.6434,0.8763
347,2024-09-25,SHORT,10:05,11,10:15,13,11:55,33,25905.0,25872.9,25941.0,25871.9,TARGET,32.1,2327.5,20,1,34.1,0.9135,0.0
348,2024-09-27,LONG,09:45,7,09:55,9,11:05,23,26269.4,26235.5,26236.5,26296.3,STOP_LOSS,-33.9,-2622.5,14,1,27.9,0.724,0.8011
349,2024-10-07,SHORT,09:25,3,09:40,6,09:50,8,25067.85,25026.35,25103.85,25025.35,TARGET,41.5,3032.5,2,1,43.5,0.6034,0.1598
350,2024-10-07,SHORT,10:25,15,10:35,17,10:40,18,25016.5,24984.85,25052.5,24983.85,TARGET,31.65,2293.75,1,1,33.65,0.8559,0.0342
351,2024-10-09,SHORT,09:25,3,09:35,5,09:40,6,25046.85,25087.55,25077.5,25022.2,FT_FAILURE,-40.7,-3132.5,1,1,25.65,0.5848,0.2183
352,2024-10-09,SHORT,10:15,13,10:25,15,10:35,17,25123.95,25160.95,25159.95,25080.05,STOP_LOSS,-37.0,-2855.0,2,1,44.9,0.7327,0.2372
353,2024-10-10,LONG,10:05,11,10:15,13,10:35,17,25120.65,25083.65,25084.65,25168.95,STOP_LOSS,-37.0,-2855.0,4,1,49.3,0.7961,0.7961
354,2024-10-11,SHORT,09:30,4,09:40,6,09:45,7,24957.55,24998.3,24993.55,24926.3,FT_FAILURE,-40.75,-3136.25,1,1,32.25,0.645,0.1984
355,2024-10-11,LONG,10:05,11,10:15,13,10:20,14,25025.05,25006.45,24996.5,25049.05,FT_FAILURE,-18.6,-1475.0,1,1,23.55,0.8153,0.9108
356,2024-10-11,SHORT,10:25,15,10:35,17,10:55,21,24984.5,24983.5,25012.0,24960.5,STOP_LOSS,1.0,-5.0,4,1,22.5,0.8333,0.06
357,2024-10-14,SHORT,10:05,11,10:15,13,10:20,14,25108.5,25085.5,25132.75,25084.5,TARGET,23.0,1645.0,1,1,19.25,0.987,0.0078
358,2024-10-15,SHORT,09:40,6,09:50,8,09:55,9,25152.95,25129.95,25180.45,25128.95,TARGET,23.0,1645.0,1,1,22.5,0.5489,0.0711
359,2024-10-16,LONG,09:30,4,09:40,6,10:40,18,25058.9,25021.9,25022.9,25097.4,STOP_LOSS,-37.0,-2855.0,12,1,39.5,0.7443,0.7646
360,2024-10-24,SHORT,09:25,3,09:35,5,09:40,6,24399.7,24369.6,24435.7,24368.6,TARGET,30.1,2177.5,1,1,32.1,0.6791,0.2072
361,2024-10-24,LONG,09:50,8,10:00,10,10:05,11,24388.5,24420.45,24352.5,24421.45,TARGET,31.95,2316.25,1,1,33.95,0.7054,0.8277
362,2024-10-25,SHORT,09:50,8,10:00,10,10:25,15,24273.25,24227.8,24309.25,24226.8,TARGET,45.45,3328.75,5,1,47.45,0.5416,0.0379
363,2024-10-28,SHORT,10:00,10,10:10,12,10:15,13,24249.9,24364.0,24285.9,24203.3,FT_FAILURE,-114.1,-8637.5,1,1,47.6,0.6775,0.0788
364,2024-11-22,SHORT,10:10,12,10:20,14,10:25,15,23568.45,23545.45,23596.55,23544.45,TARGET,23.0,1645.0,1,1,23.1,0.6061,0.1753
365,2024-11-28,LONG,09:55,9,10:05,11,10:10,12,24315.7,24338.7,24294.2,24339.7,TARGET,23.0,1645.0,1,1,16.5,0.8818,0.9212
366,2024-11-29,LONG,09:45,7,09:55,9,10:05,11,24039.35,24002.35,24003.35,24073.65,STOP_LOSS,-37.0,-2855.0,2,1,35.3,0.949,1.0
367,2024-12-04,LONG,09:20,2,09:30,4,09:35,5,24507.25,24544.45,24471.25,24545.45,TARGET,37.2,2710.0,1,1,39.2,0.5281,0.898
368,2024-12-04,LONG,09:40,6,09:55,9,10:20,14,24565.2,24528.2,24529.2,24596.6,STOP_LOSS,-37.0,-2855.0,5,1,32.4,0.6111,1.0
369,2024-12-09,SHORT,09:25,3,09:35,5,09:55,9,24656.3,24612.6,24692.3,24611.6,TARGET,43.7,3197.5,4,1,45.7,0.9147,0.0755
370,2024-12-09,SHORT,10:00,10,10:10,12,10:45,19,24601.85,24632.8,24631.8,24577.85,STOP_LOSS,-30.95,-2401.25,7,1,24.95,0.9078,0.0381
371,2024-12-10,LONG,09:30,4,09:40,6,12:15,37,24644.25,24607.25,24608.25,24688.5,STOP_LOSS,-37.0,-2855.0,31,1,45.25,0.7635,0.7635
372,2024-12-11,LONG,10:20,14,10:30,16,11:35,29,24643.95,24682.05,24607.95,24683.05,TARGET,38.1,2777.5,13,1,40.1,0.9863,1.0
373,2024-12-12,SHORT,10:05,11,10:15,13,11:00,22,24611.0,24586.65,24642.35,24585.65,TARGET,24.35,1746.25,9,1,26.35,0.962,0.0209
374,2024-12-13,SHORT,09:30,4,09:45,7,10:15,13,24379.4,24337.8,24415.4,24336.8,TARGET,41.6,3040.0,6,1,43.6,0.6158,0.2167
375,2024-12-16,SHORT,09:20,2,09:30,4,09:35,5,24715.85,24683.95,24751.85,24682.95,TARGET,31.9,2312.5,1,1,33.9,0.6549,0.1844
376,2024-12-16,SHORT,09:55,9,10:05,11,10:15,13,24722.2,24684.3,24758.2,24683.3,TARGET,37.9,2762.5,2,1,39.9,0.7368,0.0739
377,2024-12-17,SHORT,09:25,3,09:35,5,09:40,6,24588.9,24558.7,24624.9,24557.7,TARGET,30.2,2185.0,1,1,32.2,0.7593,0.0
378,2024-12-17,SHORT,10:15,13,10:25,15,10:30,16,24501.35,24478.35,24523.2,24477.35,TARGET,23.0,1645.0,1,1,16.85,0.8101,0.0297
379,2024-12-18,LONG,09:40,6,09:50,8,09:55,9,24387.7,24266.55,24351.7,24425.4,FT_FAILURE,-121.15,-9166.25,1,1,38.7,0.8579,0.9457
380,2024-12-24,LONG,09:40,6,09:50,8,09:55,9,23743.8,23766.8,23714.7,23767.8,TARGET,23.0,1645.0,1,1,24.1,0.8506,0.9461
381,2024-12-24,LONG,10:15,13,10:25,15,12:00,34,23844.8,23807.8,23808.8,23885.25,STOP_LOSS,-37.0,-2855.0,19,1,41.45,0.7322,0.8432
382,2024-12-27,LONG,09:20,2,09:30,4,09:35,5,23847.95,23830.35,23816.65,23873.25,FT_FAILURE,-17.6,-1400.0,1,1,26.3,0.6483,0.8099
383,2024-12-27,LONG,09:40,6,09:50,8,09:55,9,23866.85,23897.55,23830.85,23898.55,TARGET,30.7,2222.5,1,1,32.7,0.9587,0.9587
384,2024-12-30,SHORT,09:20,2,09:30,4,09:35,5,23773.55,23744.6,23809.5,23743.6,TARGET,28.95,2091.25,1,1,30.95,0.8837,0.0
385,2024-12-30,LONG,09:45,7,09:55,9,10:45,19,23764.35,23803.5,23728.35,23804.85,STOP_LOSS,39.15,2856.25,10,1,41.5,0.6434,0.7566
386,2025-01-02,LONG,09:30,4,09:40,6,09:45,7,23794.4,23832.25,23758.4,23833.25,TARGET,37.85,2758.75,1,1,39.85,0.601,0.8206
387,2025-01-02,LONG,10:15,13,10:25,15,10:45,19,23871.5,23907.4,23835.5,23908.4,TARGET,35.9,2612.5,4,1,37.9,0.7243,0.7876
388,2025-01-03,SHORT,09:20,2,09:30,4,09:35,5,24150.9,24127.5,24181.3,24126.5,TARGET,23.4,1675.0,1,1,25.4,0.7953,0.0768
389,2025-01-03,SHORT,10:25,15,10:35,17,10:40,18,24039.45,24015.05,24070.85,24014.05,TARGET,24.4,1750.0,1,1,26.4,0.75,0.1723
390,2025-01-06,LONG,10:05,11,10:15,13,10:20,14,24030.0,23974.55,23994.0,24072.85,FT_FAILURE,-55.45,-4238.75,1,1,43.85,0.5827,0.8746
391,2025-01-10,LONG,10:15,13,10:25,15,10:30,16,23423.2,23395.4,23387.2,23461.45,FT_FAILURE,-27.8,-2165.0,1,1,39.25,0.6013,1.0
392,2025-01-15,SHORT,09:25,3,09:35,5,10:20,14,23201.6,23238.6,23237.6,23168.15,STOP_LOSS,-37.0,-2855.0,9,1,34.45,0.6589,0.0624
393,2025-01-22,LONG,09:30,4,09:40,6,09:45,7,23107.3,23059.55,23072.9,23135.7,FT_FAILURE,-47.75,-3661.25,1,1,29.4,0.6105,0.8861
394,2025-01-22,LONG,09:50,8,10:00,10,10:45,19,23088.6,23121.65,23052.6,23122.65,TARGET,33.05,2398.75,9,1,35.05,0.6262,0.933
395,2025-01-23,LONG,09:40,6,09:50,8,10:20,14,23205.85,23236.45,23169.85,23237.45,TARGET,30.6,2215.0,6,1,32.6,0.8129,0.8497
396,2025-01-29,LONG,10:20,14,10:35,17,10:40,18,23104.0,23073.1,23068.0,23147.9,FT_FAILURE,-30.9,-2397.5,1,1,44.9,0.9588,0.9788
397,2025-01-30,LONG,09:55,9,10:05,11,10:10,12,23236.95,23259.95,23215.25,23260.95,TARGET,23.0,1645.0,1,1,16.7,0.509,0.7934
398,2025-01-31,LONG,09:20,2,09:30,4,09:40,6,23321.1,23346.95,23288.25,23347.95,TARGET,25.85,1858.75,2,1,27.85,0.5422,0.9354
399,2025-01-31,LONG,10:15,13,10:25,15,10:30,16,23365.05,23393.4,23329.7,23394.4,TARGET,28.35,2046.25,1,1,30.35,0.7199,1.0
400,2025-02-11,SHORT,09:20,2,09:30,4,09:35,5,23309.25,23334.05,23345.25,23272.15,FT_FAILURE,-24.8,-1940.0,1,1,38.1,0.9029,0.0354
401,2025-02-11,SHORT,09:45,7,09:55,9,10:10,12,23307.3,23276.25,23343.3,23275.25,TARGET,31.05,2248.75,3,1,33.05,0.8805,0.0045
402,2025-02-11,LONG,10:20,14,10:30,16,10:40,18,23286.0,23258.25,23259.25,23310.0,STOP_LOSS,-27.75,-2161.25,2,1,21.75,0.7494,0.8805
403,2025-02-13,LONG,09:50,8,10:00,10,10:25,15,23177.65,23140.65,23141.65,23221.1,STOP_LOSS,-37.0,-2855.0,5,1,44.45,0.8909,0.9696
404,2025-02-21,SHORT,09:40,6,09:50,8,10:10,12,22836.75,22800.8,22872.75,22799.8,TARGET,35.95,2616.25,4,1,37.95,0.8972,0.0988
405,2025-02-25,LONG,09:30,4,09:40,6,11:25,27,22587.95,22550.95,22551.95,22625.65,STOP_LOSS,-37.0,-2855.0,21,1,38.7,0.7752,0.9819
406,2025-03-03,SHORT,09:50,8,10:00,10,10:05,11,22049.5,22015.6,22085.5,22014.6,TARGET,33.9,2462.5,1,1,35.9,0.968,0.032
407,2025-03-03,LONG,10:15,13,10:25,15,11:00,22,22064.95,22027.95,22028.95,22103.1,STOP_LOSS,-37.0,-2855.0,7,1,39.15,0.8404,0.9106
408,2025-03-12,SHORT,09:55,9,10:05,11,10:10,12,22462.15,22435.65,22495.65,22434.65,TARGET,26.5,1907.5,1,1,28.5,0.8105,0.1825
409,2025-03-19,LONG,09:25,3,09:40,6,10:20,14,22856.95,22900.95,22820.95,22901.95,TARGET,44.0,3220.0,8,1,46.0,0.8043,0.8913
410,2025-03-21,LONG,09:25,3,09:35,5,09:40,6,23200.45,23240.8,23164.45,23241.8,TARGET,40.35,2946.25,1,1,42.35,0.7804,0.9292
411,2025-03-21,SHORT,09:45,7,09:55,9,10:25,15,23251.95,23278.2,23277.2,23227.95,STOP_LOSS,-26.25,-2048.75,6,1,20.25,0.9185,0.0074
412,2025-03-28,SHORT,10:05,11,10:15,13,10:30,16,23527.15,23564.15,23563.15,23494.55,STOP_LOSS,-37.0,-2855.0,3,1,33.6,0.9896,0.0089
413,2025-04-02,LONG,10:25,15,10:40,18,10:50,20,23271.95,23299.15,23237.75,23300.15,TARGET,27.2,1960.0,2,1,29.2,0.911,0.9452
414,2025-04-17,LONG,09:35,5,09:45,7,09:50,8,23350.5,23379.7,23314.5,23380.7,TARGET,29.2,2110.0,1,1,31.2,0.7949,0.9087
415,2025-04-17,LONG,10:20,14,10:30,16,10:40,18,23385.3,23423.3,23349.3,23424.3,TARGET,38.0,2770.0,2,1,40.0,0.5625,1.0
416,2025-04-24,SHORT,09:40,6,09:50,8,10:10,12,24257.8,24294.8,24293.8,24223.7,STOP_LOSS,-37.0,-2855.0,4,1,35.1,0.9103,0.0897
417,2025-04-30,LONG,09:35,5,09:45,7,10:25,15,24368.65,24331.65,24332.65,24413.75,STOP_LOSS,-37.0,-2855.0,8,1,46.1,0.5694,0.9783
418,2025-05-06,SHORT,09:20,2,09:30,4,09:35,5,24429.5,24455.75,24461.95,24403.05,FT_FAILURE,-26.25,-2048.75,1,1,27.45,0.6266,0.1913
419,2025-05-06,SHORT,09:45,7,09:55,9,10:00,10,24435.9,24412.9,24461.5,24411.9,TARGET,23.0,1645.0,1,1,20.6,0.7864,0.1238
420,2025-05-06,LONG,10:25,15,10:35,17,11:25,27,24389.5,24366.75,24367.75,24413.5,STOP_LOSS,-22.75,-1786.25,10,1,16.75,0.9373,0.9582
421,2025-05-08,SHORT,09:25,3,09:35,5,13:20,50,24388.45,24364.95,24418.95,24363.95,TARGET,23.5,1682.5,45,1,25.5,0.6843,0.0333
422,2025-05-20,SHORT,09:25,3,09:35,5,09:45,7,24931.45,24896.4,24967.45,24895.4,TARGET,35.05,2548.75,2,1,37.05,0.6734,0.0324
423,2025-05-20,LONG,09:55,9,10:05,11,10:35,17,24900.45,24928.65,24865.25,24929.65,TARGET,28.2,2035.0,6,1,30.2,0.6805,0.8874
424,2025-05-21,LONG,09:35,5,09:45,7,10:05,11,24811.75,24853.35,24775.75,24854.35,TARGET,41.6,3040.0,4,1,43.6,0.8291,1.0
425,2025-05-21,LONG,10:10,12,10:20,14,10:25,15,24873.2,24896.2,24850.25,24897.2,TARGET,23.0,1645.0,1,1,17.95,0.5097,0.9443
426,2025-05-23,LONG,09:40,6,09:50,8,10:10,12,24787.8,24824.3,24751.8,24825.3,TARGET,36.5,2657.5,4,1,38.5,0.8182,0.9117
427,2025-05-23,SHORT,10:15,13,10:25,15,10:30,16,24788.5,24761.45,24822.55,24760.45,TARGET,27.05,1948.75,1,1,29.05,0.8382,0.0551
428,2025-05-29,SHORT,10:10,12,10:20,14,10:30,16,24790.55,24759.55,24826.55,24758.55,TARGET,31.0,2245.0,2,1,33.0,0.7303,0.2485
429,2025-05-30,SHORT,09:30,4,09:40,6,10:15,13,24821.9,24784.85,24857.9,24783.85,TARGET,37.05,2698.75,7,1,39.05,0.5455,0.0474
430,2025-06-04,LONG,09:55,9,10:05,11,10:35,17,24578.85,24601.85,24551.95,24602.85,TARGET,23.0,1645.0,6,1,21.9,0.9658,0.9658
431,2025-06-06,SHORT,09:25,3,09:35,5,09:40,6,24726.05,24702.75,24756.35,24701.75,TARGET,23.3,1667.5,1,1,25.3,0.7233,0.0158
432,2025-06-06,LONG,09:45,7,09:55,9,10:00,10,24707.8,24686.4,24679.05,24731.8,FT_FAILURE,-21.4,-1685.0,1,1,23.75,0.68,0.9537
433,2025-06-06,LONG,10:25,15,10:35,17,10:40,18,24837.6,24883.9,24801.6,24884.9,TARGET,46.3,3392.5,1,1,48.3,0.9803,1.0
434,2025-06-11,LONG,09:25,3,09:35,5,09:40,6,25140.0,25125.2,25115.7,25164.0,FT_FAILURE,-14.8,-1190.0,1,1,19.3,0.8472,0.9819
435,2025-06-12,SHORT,09:35,5,09:45,7,09:55,9,25143.3,25095.4,25179.3,25094.4,TARGET,47.9,3512.5,2,1,49.9,0.7695,0.0721
436,2025-06-18,LONG,09:25,3,09:35,5,09:40,6,24903.3,24929.0,24870.6,24930.0,TARGET,25.7,1847.5,1,1,27.7,0.6119,0.8881
437,2025-06-18,SHORT,09:50,8,10:00,10,10:20,14,24909.6,24908.6,24935.55,24885.6,STOP_LOSS,1.0,-5.0,4,1,20.95,0.5227,0.2005
438,2025-06-19,LONG,09:40,6,09:55,9,10:00,10,24845.0,24820.8,24824.35,24869.0,FT_FAILURE,-24.2,-1895.0,1,1,15.65,0.5272,0.8466
439,2025-06-26,LONG,09:25,3,09:35,5,09:45,7,25354.85,25383.15,25319.55,25384.15,TARGET,28.3,2042.5,2,1,30.3,0.5578,0.896
440,2025-06-26,SHORT,10:25,15,10:40,18,10:45,19,25358.05,25335.05,25381.8,25334.05,TARGET,23.0,1645.0,1,1,18.75,0.592,0.0667
441,2025-07-01,SHORT,09:50,8,10:00,10,10:20,14,25555.6,25524.4,25591.6,25523.4,TARGET,31.2,2260.0,4,1,33.2,0.9111,0.0633
442,2025-07-01,LONG,10:25,15,10:35,17,10:55,21,25549.0,25521.45,25522.45,25573.0,STOP_LOSS,-27.55,-2146.25,4,1,21.55,0.8933,0.9907
443,2025-07-02,SHORT,09:30,4,09:40,6,10:15,13,25542.55,25513.65,25578.45,25512.65,TARGET,28.9,2087.5,7,1,30.9,0.6861,0.0356
444,2025-07-03,LONG,09:30,4,09:40,6,09:45,7,25472.4,25504.95,25436.4,25505.95,TARGET,32.55,2361.25,1,1,34.55,0.8017,0.8017
445,2025-07-03,LONG,09:55,9,10:05,11,10:55,21,25550.25,25525.6,25526.6,25574.25,STOP_LOSS,-24.65,-1928.75,10,1,18.65,0.6997,0.8981
446,2025-07-04,SHORT,09:30,4,09:40,6,11:40,30,25398.1,25371.7,25431.5,25370.7,TARGET,26.4,1900.0,24,1,28.4,0.6268,0.1989
447,2025-07-07,LONG,09:50,8,10:00,10,10:05,11,25469.6,25421.0,25436.9,25496.3,FT_FAILURE,-48.6,-3725.0,1,1,27.7,0.6805,0.9657
448,2025-07-07,LONG,10:10,12,10:20,14,10:50,20,25442.55,25465.55,25415.25,25466.55,TARGET,23.0,1645.0,6,1,22.3,0.6345,0.8453
449,2025-07-08,LONG,09:20,2,09:30,4,09:35,5,25490.45,25469.9,25454.95,25519.95,FT_FAILURE,-20.55,-1621.25,1,1,30.5,0.8836,0.9016
450,2025-07-08,SHORT,09:50,8,10:00,10,10:15,13,25466.15,25443.15,25486.6,25442.15,TARGET,23.0,1645.0,3,1,15.45,0.6667,0.0
451,2025-07-09,LONG,09:55,9,10:10,12,14:30,64,25522.15,25486.75,25487.75,25550.55,STOP_LOSS,-35.4,-2735.0,52,1,29.4,0.8776,0.9405
452,2025-07-14,LONG,09:35,5,09:45,7,09:50,8,25078.7,25110.5,25042.7,25111.5,TARGET,31.8,2305.0,1,1,33.8,0.5473,0.9438
453,2025-07-14,LONG,10:10,12,10:20,14,10:30,16,25124.15,25093.85,25094.85,25148.15,STOP_LOSS,-30.3,-2352.5,2,1,24.3,0.5514,0.9444
454,2025-07-15,LONG,10:00,10,10:10,12,10:35,17,25125.8,25148.9,25095.7,25149.9,TARGET,23.1,1652.5,5,1,25.1,0.6375,0.8406
455,2025-07-16,LONG,09:30,4,09:40,6,09:45,7,25162.05,25137.05,25138.05,25186.05,STOP_LOSS,-25.0,-1955.0,1,1,19.0,0.5789,0.9526
456,2025-07-17,SHORT,09:30,4,09:40,6,10:15,13,25183.8,25158.95,25215.65,25157.95,TARGET,24.85,1783.75,7,1,26.85,0.6723,0.1881
457,2025-07-18,SHORT,09:40,6,09:50,8,10:10,12,25040.15,25007.55,25076.15,25006.55,TARGET,32.6,2365.0,4,1,34.6,0.9509,0.0332
458,2025-07-18,SHORT,10:25,15,10:35,17,11:25,27,24946.25,24970.8,24969.8,24922.25,STOP_LOSS,-24.55,-1921.25,10,1,18.55,0.6038,0.1779
459,2025-07-22,SHORT,09:25,3,09:35,5,09:40,6,25116.9,25093.15,25147.65,25092.15,TARGET,23.75,1701.25,1,1,25.75,0.5883,0.1592
460,2025-07-22,LONG,10:10,12,10:20,14,10:40,18,25114.5,25089.4,25090.4,25138.5,STOP_LOSS,-25.1,-1962.5,4,1,19.1,0.9555,0.9764
461,2025-07-24,SHORT,09:45,7,09:55,9,11:10,24,25171.3,25148.3,25197.9,25147.3,TARGET,23.0,1645.0,15,1,21.6,0.5509,0.0764
462,2025-07-28,SHORT,09:35,5,09:45,7,10:15,13,24819.35,24854.5,24853.5,24791.2,STOP_LOSS,-35.15,-2716.25,6,1,29.15,0.5935,0.1252
463,2025-08-01,SHORT,09:20,2,09:30,4,09:55,9,24709.2,24686.2,24734.6,24685.2,TARGET,23.0,1645.0,5,1,20.4,0.6471,0.0245
464,2025-08-01,LONG,10:00,10,10:10,12,10:20,14,24732.35,24775.05,24696.35,24776.05,TARGET,42.7,3122.5,2,1,44.7,0.6812,0.9474
465,2025-08-05,SHORT,09:35,5,09:45,7,12:10,36,24628.45,24665.45,24664.45,24585.25,STOP_LOSS,-37.0,-2855.0,29,1,44.2,0.9355,0.0452
466,2025-08-06,SHORT,09:35,5,09:45,7,10:00,10,24615.4,24591.6,24646.2,24590.6,TARGET,23.8,1705.0,3,1,25.8,0.8411,0.1453
467,2025-08-11,SHORT,09:35,5,09:45,7,10:00,10,24369.9,24406.9,24405.9,24324.8,STOP_LOSS,-37.0,-2855.0,3,1,46.1,0.8905,0.0846
468,2025-08-12,LONG,09:20,2,09:30,4,09:45,7,24615.6,24658.75,24579.6,24659.75,TARGET,43.15,3156.25,3,1,45.15,0.8184,0.948
469,2025-08-12,LONG,09:50,8,10:00,10,10:05,11,24671.9,24694.9,24645.8,24695.9,TARGET,23.0,1645.0,1,1,21.1,0.6943,0.9739
470,2025-08-12,SHORT,10:10,12,10:20,14,10:25,15,24653.8,24652.8,24689.8,24620.05,STOP_LOSS,1.0,-5.0,1,1,34.75,0.7899,0.1597
471,2025-08-14,LONG,09:35,5,09:45,7,11:40,30,24651.0,24614.0,24615.0,24681.45,STOP_LOSS,-37.0,-2855.0,23,1,31.45,0.9777,1.0
472,2025-08-19,LONG,09:45,7,09:55,9,10:10,12,24900.25,24923.25,24871.95,24924.25,TARGET,23.0,1645.0,3,1,23.3,0.588,0.8755
473,2025-08-20,LONG,09:30,4,09:40,6,09:45,7,24959.3,24983.9,24927.7,24984.9,TARGET,24.6,1765.0,1,1,26.6,0.7011,1.0
474,2025-08-20,LONG,10:10,12,10:20,14,11:10,24,24998.75,25021.75,24974.7,25022.75,TARGET,23.0,1645.0,10,1,19.05,0.5669,1.0
475,2025-08-22,SHORT,09:20,2,09:30,4,09:35,5,24993.3,24968.5,25025.1,24967.5,TARGET,24.8,1780.0,1,1,26.8,0.9459,0.0224
476,2025-08-22,LONG,09:40,6,09:50,8,09:55,9,24984.25,24960.0,24956.65,25008.25,FT_FAILURE,-24.25,-1898.75,1,1,22.6,0.7743,1.0
477,2025-08-22,SHORT,10:15,13,10:25,15,11:15,25,24925.6,24894.9,24961.6,24893.9,TARGET,30.7,2222.5,10,1,32.7,0.8731,0.1009
478,2025-09-02,LONG,09:25,3,09:35,5,09:40,6,24656.9,24679.9,24629.35,24680.9,TARGET,23.0,1645.0,1,1,22.55,0.5654,0.9845
479,2025-09-02,LONG,09:50,8,10:00,10,10:05,11,24722.6,24745.6,24695.05,24746.6,TARGET,23.0,1645.0,1,1,22.55,0.7361,0.7783
480,2025-09-08,LONG,09:30,4,09:40,6,10:25,15,24827.45,24790.45,24791.45,24867.1,STOP_LOSS,-37.0,-2855.0,9,1,40.65,0.8819,0.9791
481,2025-09-09,SHORT,10:10,12,10:20,14,11:00,22,24820.25,24845.15,24844.15,24796.25,STOP_LOSS,-24.9,-1947.5,8,1,18.9,0.8069,0.045
482,2025-09-11,SHORT,09:25,3,09:35,5,10:05,11,24982.45,24959.45,25010.95,24958.45,TARGET,23.0,1645.0,6,1,23.5,0.7702,0.0
483,2025-09-15,LONG,10:10,12,10:20,14,10:45,19,25089.05,25067.0,25068.0,25113.05,STOP_LOSS,-22.05,-1733.75,5,1,16.05,0.6449,0.919
484,2025-09-16,LONG,09:30,4,09:40,6,10:00,10,25134.55,25157.55,25107.95,25158.55,TARGET,23.0,1645.0,4,1,21.6,0.6505,0.8194
485,2025-09-17,LONG,09:30,4,09:40,6,13:20,50,25322.45,25345.45,25296.8,25346.45,TARGET,23.0,1645.0,44,1,20.65,0.6877,0.8717
486,2025-09-19,SHORT,09:20,2,09:30,4,09:35,5,25354.75,25325.4,25390.75,25324.4,TARGET,29.35,2121.25,1,1,31.35,0.6108,0.1627
487,2025-09-19,LONG,10:20,14,10:30,16,11:00,22,25333.85,25308.65,25309.65,25357.85,STOP_LOSS,-25.2,-1970.0,6,1,19.2,0.7839,0.9661
488,2025-09-23,SHORT,09:25,3,09:35,5,09:40,6,25182.0,25147.0,25218.0,25146.0,TARGET,35.0,2545.0,1,1,37.0,0.6311,0.0365
489,2025-09-23,SHORT,10:15,13,10:25,15,11:10,24,25126.25,25103.15,25156.35,25102.15,TARGET,23.1,1652.5,9,1,25.1,0.759,0.1036
490,2025-09-25,SHORT,09:25,3,09:35,5,10:35,17,25055.7,25023.7,25091.7,25022.7,TARGET,32.0,2320.0,12,1,34.0,0.6971,0.0
491,2025-09-30,SHORT,09:25,3,09:35,5,10:35,17,24665.1,24617.1,24701.1,24616.1,TARGET,48.0,3520.0,12,1,50.0,0.741,0.043
492,2025-10-01,LONG,09:25,3,09:35,5,09:40,6,24658.5,24681.5,24628.5,24682.5,TARGET,23.0,1645.0,1,1,25.0,0.628,0.992
493,2025-10-06,LONG,09:35,5,09:45,7,09:50,8,24934.05,24957.05,24904.3,24958.05,TARGET,23.0,1645.0,1,1,24.75,0.6626,0.8303
494,2025-10-06,LONG,09:55,9,10:05,11,10:35,17,24960.35,24983.35,24935.3,24984.35,TARGET,23.0,1645.0,6,1,20.05,0.6085,0.813
